MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,delta,r,alpha,reduced_mag,reduced_dmag,MJDCorrected,3sig limiting mag
59456.461875,17.796,0.040999999999999995,276,11,o,0,1.2,9.88298,6.8658,234.12,6553.74,2.14,1.88,-39.6,-0.43799999999999994,19.63,20.7,01a59456o0527o,18.0303231648449,18.86780280306,1.753,5.137375803020824,0.040999999999999995,59456.35774053804,26.175237221401503
59456.462815,17.859,0.040999999999999995,261,11,o,0,1.94,9.88294,6.86579,10391.24,6474.1,2.15,2.02,-59.3,-0.469,19.62,20.66,01a59456o0529o,18.0303141898943,18.86780277423,1.7529,5.2003768872325224,0.040999999999999995,59456.358680589874,26.175237221401503
59456.466509000005,17.819000000000003,0.046,270,12,o,0,1.31,9.882819999999999,6.86574,10451.9,6552.04,2.23,2.1,-63.8,-0.45799999999999996,19.59,20.66,01a59456o0537o,18.0302789349318,18.86780266091,1.7528,5.160381146193362,0.046,59456.3623747935,26.050302283996906
59456.47483200001,17.916,0.047,248,12,o,0,1.57,9.882539999999999,6.86563,10471.41,6435.21,2.1,1.99,-57.3,-0.47200000000000003,19.65,20.7,01a59456o0555o,18.0301995880283,18.86780240559,1.7524,5.257390731724545,0.047,59456.37069825177,26.02695221836155
59456.475292999996,17.805999999999997,0.036000000000000004,274,10,o,0,1.29,9.882530000000001,6.86562,256.23,6438.43,1.97,1.77,-46.1,-0.444,19.66,20.74,01a59456o0556o,18.0301951966372,18.86780239144,1.7524,5.147391262231595,0.036000000000000004,59456.37115927712,26.316440611282623
59458.46299199999,17.243,0.35100000000000003,460,162,c,0,1.41,9.81695,6.8380600000000005,2264.76,9890.55,2.52,2.19,-48.9,-0.434,18.0,19.64,02a59458o0524c,18.0118877831041,18.86774077214,1.6633,4.58660433336129,0.35100000000000003,59458.35896401192,23.843929072036282
59460.462588,17.747,0.035,289,10,o,0,1.44,9.74902,6.809360000000001,456.95,6403.33,2.05,1.81,-41.4,-0.434,19.72,20.87,01a59460o0529o,17.9944672499964,18.86767749381,1.5715,5.09271281232148,0.035,59460.35866062454,26.347026752325153
59460.465828,17.74,0.037000000000000005,291,11,o,0,1.48,9.74891,6.809310000000001,438.64,6365.54,2.12,1.91,-46.1,-0.431,19.69,20.9,01a59460o0536o,17.994439622064,18.86767739023,1.5713,5.085716158230518,0.037000000000000005,59460.3619007841,26.286692553033355
59460.471375,17.732,0.037000000000000005,293,11,o,0,1.32,9.74871,6.80923,498.66,6443.72,2.08,1.87,-46.5,-0.431,19.73,20.96,01a59460o0548o,17.9943923652243,18.86767721289,1.571,5.077721881349806,0.037000000000000005,59460.36744805703,26.286692553033355
59460.47644400001,17.857,0.042,261,11,o,0,1.22,9.74853,6.80916,518.2,6326.71,2.05,1.85,-39.5,-0.43200000000000005,19.74,20.94,01a59460o0559o,17.9943492286443,18.86767705082,1.5708,5.202727105513269,0.042,59460.372517306176,26.14907363720609
59462.481966,18.048,0.047,219,10,c,0,1.56,9.67854,6.77942,1984.34,9968.77,2.55,2.18,-51.2,-0.441,19.72,21.61,02a59462o0482c,17.9779157436837,18.86761227565,1.4767,5.395718581310113,0.047,59462.37813421806,26.02695221836155
59462.483797,17.919,0.039,247,10,c,0,1.41,9.67848,6.779389999999999,2004.4,10007.41,2.45,2.1,-47.7,-0.425,19.76,21.61,02a59462o0486c,17.9779011604174,18.86761221592,1.4766,5.2667203496329655,0.039,59462.37996530229,26.229535345634595
59462.487034000005,18.005,0.044000000000000004,228,10,c,0,1.26,9.678360000000001,6.7793399999999995,1946.17,9928.83,2.47,2.09,-50.3,-0.436,19.77,21.6,02a59462o0493c,17.9778753938257,18.86761211032,1.4765,5.352723474023124,0.044000000000000004,59462.38320245111,26.098565171985374
59462.500472,17.936,0.046,243,11,c,0,0.96,9.67788,6.779139999999999,1926.47,10046.61,2.4,2.09,-49.7,-0.435,19.74,21.58,02a59462o0521c,17.9777686321506,18.86761167187,1.4758,5.283736419819,0.046,59462.39664106771,26.050302283996906
59464.46541799999,17.757,0.032,286,9,o,0,2.43,9.60763,6.74913,4449.1,2202.77,1.89,1.84,16.7,-0.43700000000000006,19.78,20.89,01a59464o0523o,17.962705445986,18.86754693201,1.3818,5.1065640634830345,0.032,59464.36167406541,26.444321917401076
59464.46819,17.737000000000002,0.034,292,10,o,0,2.03,9.60753,6.74908,4428.96,2163.35,1.84,1.77,24.0,-0.44299999999999995,19.8,20.88,01a59464o0529o,17.9626847876359,18.8675468398,1.3817,5.086566571439983,0.034,59464.36444618473,26.378499570595203
59464.470957000005,17.67,0.034,310,11,o,0,1.09,9.60743,6.749039999999999,4487.66,2241.79,2.02,1.95,25.8,-0.435,19.73,20.88,01a59464o0535o,17.9626641804704,18.86754674775,1.3815,5.019569073193777,0.034,59464.36721330375,26.378499570595203
59464.47602,17.717,0.034,297,10,o,0,1.83,9.60724,6.74896,4506.93,2124.36,1.93,1.89,49.3,-0.442,19.75,20.91,01a59464o0546o,17.9626265099897,18.86754657931,1.3813,5.066573646497343,0.034,59464.37227652131,26.378499570595203
59466.404879999995,17.969,0.047,236,11,c,0,1.21,9.5368,6.71869,5908.66,6482.22,2.43,2.25,37.0,-0.4,19.67,21.46,02a59466o0410c,17.9488607544823,18.867481805,1.2874,5.3202458589558645,0.047,59466.30121602568,26.02695221836155
59466.428955999996,18.02,0.054000000000000006,225,12,c,0,0.91,9.5359,6.718310000000001,5934.25,6522.36,2.48,2.32,35.0,-0.395,19.61,21.48,02a59466o0461c,17.9486925168121,18.86748098887,1.2862,5.3712663065538955,0.054000000000000006,59466.32529299734,25.87621246364342
59466.43132,17.89,0.043,254,11,c,0,1.05,9.535810000000001,6.7182699999999995,5871.59,6446.35,2.52,2.31,37.5,-0.397,19.58,21.46,02a59466o0466c,17.948676050613,18.86748090873,1.2861,5.24126830789527,0.043,59466.32765709245,26.123525724251877
59466.435001,17.881,0.037000000000000005,256,10,c,0,2.0,9.53567,6.718210000000001,5851.95,6563.89,2.44,2.23,39.5,-0.40299999999999997,19.66,21.48,02a59466o0474c,17.9486504302757,18.86748078393,1.2859,5.232271421868566,0.037000000000000005,59466.331338240416,26.286692553033355
59470.410696000006,17.864,0.04,260,10,c,0,1.35,9.3861,6.65349,5626.14,6605.82,2.46,2.28,38.5,-0.4,19.71,21.53,02a59470o0425c,17.9235370234805,18.86734342974,1.0877,5.218327640130214,0.04,59470.307178283365,26.202046884880936
59470.414376,17.82,0.039,270,10,c,0,1.3,9.38596,6.65343,5644.72,6644.7,2.47,2.29,39.4,-0.401,19.71,21.53,02a59470o0433c,17.9235154419319,18.86734330023,1.0875,5.174330269685136,0.039,59470.310858408004,26.229535345634595
59470.44097,17.879,0.040999999999999995,256,10,c,0,1.04,9.38492,6.652989999999999,5586.5,6569.95,2.48,2.31,37.5,-0.40299999999999997,19.69,21.52,02a59470o0490c,17.9233601832291,18.86734236416,1.0861,5.2333491874258495,0.040999999999999995,59470.3374533047,26.175237221401503
59470.44648200001,17.848,0.036000000000000004,263,9,c,0,1.41,9.3847,6.6529,5567.09,6686.85,2.46,2.28,37.2,-0.40299999999999997,19.71,21.53,02a59470o0502c,17.923328161563,18.86734217011,1.0858,5.202353089290096,0.036000000000000004,59470.342965489646,26.316440611282623
59474.501484,17.7,0.054000000000000006,302,16,o,0,1.33,9.227030000000001,6.58402,4856.32,10127.53,2.24,2.07,-75.3,-0.419,19.11,19.77,02a59474o0402o,17.9023524982561,18.86719674726,0.8784,5.056912587723492,0.054000000000000006,59474.39808863497,25.87621246364342
59474.534254,17.355999999999998,0.07400000000000001,414,31,o,0,1.27,9.225710000000001,6.58345,4838.18,10091.64,2.13,2.02,-71.0,-0.441,18.6,19.08,02a59474o0472o,17.9022046382198,18.86719555031,0.8767,4.712930660294809,0.07400000000000001,59474.43085948894,25.5341175638734
59474.538661,17.613,0.071,327,23,o,0,1.62,9.225539999999999,6.58338,4899.71,10172.78,2.23,2.12,-71.5,-0.42100000000000004,18.64,19.31,02a59474o0481o,17.9021848983909,18.86719538931,0.8765,4.969933073195579,0.071,59474.435266602944,25.579050991403154
59474.567162,17.725,0.067,295,20,o,0,1.06,9.22439,6.58288,4918.46,10053.02,2.22,2.08,-60.4,-0.425,19.23,20.24,02a59474o0542o,17.9020580248964,18.86719434796,0.875,5.081948582412778,0.067,59474.46376833571,25.642009856448777
59481.575346000005,17.454,0.107,379,41,o,0,1.17,8.94293,6.45824,476.84,8730.07,3.03,2.59,-49.0,-0.457,18.55,19.27,01a59481o0808o,17.8771974734999,18.86693027965,0.5098,4.813996589966189,0.107,59481.47209591828,25.133737418987817
59481.597223000004,17.509,0.135,360,49,o,0,1.07,8.94203,6.45784,494.78,8767.21,2.97,2.69,-49.7,-0.456,18.4,19.16,01a59481o0853o,17.8771467107719,18.86692943034,0.5087,4.869002853673141,0.135,59481.493973211465,24.881362441963326
59481.602961000004,17.444000000000003,0.14,382,54,o,0,1.05,8.94179,6.457730000000001,430.59,8686.52,3.0,2.58,-45.8,-0.457,18.44,19.12,01a59481o0864o,17.8771334982252,18.86692920755,0.5084,4.804004484195854,0.14,59481.49971128777,24.841876774005247
59484.455735,17.472,0.044000000000000004,373,16,o,0,1.69,8.82509,6.4054,10482.19,8627.22,3.37,2.83,-61.0,-0.36,19.14,20.42,01a59484o0264o,17.8711919706526,18.86681711832,0.3612,4.8327392014171195,0.044000000000000004,59484.35251960317,26.098565171985374
59484.458504999995,17.41,0.044000000000000004,394,17,o,0,0.94,8.82497,6.40535,10504.22,8665.59,3.42,2.83,-63.0,-0.35600000000000004,19.15,20.41,01a59484o0270o,17.871187476254,18.86681700819,0.3611,4.770739760192836,0.044000000000000004,59484.35528962912,26.098565171985374
59484.461332000006,17.46,0.044000000000000004,377,17,o,0,1.51,8.82485,6.40529,224.99,8856.96,3.12,2.57,-41.0,-0.46299999999999997,19.19,20.4,01a59484o0276o,17.8711829041453,18.8668168958,0.3609,4.8207403286711195,0.044000000000000004,59484.35811665554,26.098565171985374
59484.491877,17.482,0.043,369,16,o,0,1.45,8.82357,6.404730000000001,10446.86,8582.75,3.3,2.82,-67.3,-0.368,19.13,20.35,01a59484o0341o,17.8711344457854,18.86681568127,0.3594,4.842746356491293,0.043,59484.3886619354,26.123525724251877
59484.49419299999,17.462,0.048,376,18,o,0,1.22,8.82348,6.40469,251.41,8888.1,3.13,2.56,-44.3,-0.466,19.15,20.34,01a59484o0346o,17.8711308409045,18.86681558917,0.3593,4.822746805110738,0.048,59484.39097795622,26.004093769761873
59484.49789400001,17.395,0.047,400,19,o,0,1.23,8.823319999999999,6.4046199999999995,188.67,8812.04,3.25,2.61,-42.9,-0.45,19.11,20.3,01a59484o0354o,17.8711251001736,18.86681544199,0.3591,4.75574751959107,0.047,59484.39467898939,26.02695221836155
59484.502961,17.468,0.047,374,18,o,0,1.18,8.82311,6.40452,171.38,8928.63,3.24,2.61,-42.6,-0.457,19.14,20.26,01a59484o0365o,17.8711172800602,18.86681524048,0.3588,4.828748492985007,0.047,59484.39974603454,26.02695221836155
59484.503901,17.415,0.044000000000000004,393,17,o,0,1.19,8.82307,6.40451,10427.08,8700.05,3.28,2.81,-68.0,-0.36700000000000005,19.1,20.24,01a59484o0367o,17.8711158343015,18.86681520309,0.3588,4.775748672958743,0.044000000000000004,59484.40068604289,26.098565171985374
59485.458445000004,17.348,0.037000000000000005,418,15,o,0,1.21,8.78384,6.386830000000001,10406.43,8666.07,3.05,3.0,74.8,-0.37,19.33,20.76,01a59485o0551o,17.8696920646204,18.86677709189,0.3108,4.70892606477538,0.037000000000000005,59485.35523826591,26.286692553033355
59485.45982999999,17.452,0.042,379,16,o,0,0.99,8.78378,6.3868,147.71,8895.76,3.1,2.65,-44.4,-0.446,19.28,20.75,01a59485o0554o,17.8696902477939,18.86677703638,0.3108,4.81292629193973,0.042,59485.35662327639,26.14907363720609
59485.46353200001,17.410999999999998,0.04,394,16,o,0,1.03,8.783619999999999,6.38673,169.1,8934.79,3.1,2.63,-31.6,-0.449,19.24,20.76,01a59485o0562o,17.869685409092,18.866776888,0.3106,4.771926897002489,0.04,59485.360325304355,26.202046884880936
59485.486136,17.44,0.037000000000000005,384,14,o,0,1.26,8.78267,6.38631,10429.08,8699.61,3.07,2.93,76.9,-0.363,19.29,20.7,01a59485o0607o,17.8696564134342,18.86677598188,0.3095,4.800930524763617,0.037000000000000005,59485.38292947181,26.286692553033355
59485.488491,17.369,0.04,410,16,o,0,1.29,8.78257,6.38627,111.2,8851.5,3.19,2.79,-42.7,-0.44799999999999995,19.2,20.7,01a59485o0612o,17.8696534461553,18.86677588746,0.3093,4.729930896206641,0.04,59485.38528448894,26.202046884880936
59485.488987,17.429000000000002,0.035,388,14,o,0,1.85,8.78255,6.38626,10368.41,8622.55,3.16,3.01,73.2,-0.363,19.24,20.69,01a59485o0613o,17.8696528224742,18.86677586758,0.3093,4.789930974282791,0.035,59485.38578049254,26.347026752325153
59485.500233000006,17.476,0.044000000000000004,371,16,o,0,1.05,8.78208,6.38605,10350.93,8740.18,3.24,3.11,-86.4,-0.354,19.21,20.64,01a59485o0636o,17.8696387995196,18.86677541669,0.3088,4.836932730210593,0.044000000000000004,59485.39702657354,26.098565171985374
59485.500697,16.451,0.017,954,16,o,0,49.77,8.782060000000001,6.38604,94.32,8969.18,2.99,2.57,-48.4,-0.474,19.25,20.66,01a59485o0637o,17.8696382257628,18.86677539809,0.3087,3.8119328020728087,0.017,59485.397490576855,27.131074559755156
59486.384296000004,17.417,0.031,392,12,o,0,1.51,8.74574,6.36961,4238.71,3281.89,2.3,1.87,33.5,-0.441,19.57,20.81,02a59486o0406o,17.8685792652293,18.86673984311,0.2657,4.7780655802482155,0.031,59486.2810956929,26.47879262861516
59486.38658,17.326,0.033,426,14,o,0,1.15,8.74565,6.36956,4258.1,3321.44,2.31,1.92,30.9,-0.441,19.58,20.81,02a59486o0411o,17.8685766595804,18.86673975088,0.2656,4.687065907513983,0.033,59486.283379707944,26.410912013506124
59486.389325,17.482,0.032,369,12,o,0,1.92,8.74553,6.36951,4199.74,3243.85,2.31,1.9,33.1,-0.445,19.57,20.81,02a59486o0417o,17.8685735404624,18.86673964002,0.2654,4.843066299323176,0.032,59486.28612472596,26.444321917401076
59486.41785499999,17.35,0.034,417,14,o,0,1.54,8.74433,6.3689800000000005,4182.97,3363.02,2.49,1.95,33.5,-0.433,19.48,20.68,02a59486o0478o,17.8685419396698,18.86673848773,0.2641,4.711070272225431,0.034,59486.31465490846,26.378499570595203
59488.435338999996,17.314,0.043,431,18,o,0,0.85,8.66103,6.33125,9795.15,2964.59,3.3,2.99,-56.3,-0.45,19.22,20.81,01a59488o0493o,17.8670369874749,18.86665633226,0.1756,4.675262624788882,0.043,59488.33214760035,26.123525724251877
59488.439025,17.327,0.037000000000000005,426,16,o,0,1.28,8.66087,6.331180000000001,9816.17,3002.58,3.5,3.18,-54.7,-0.42700000000000005,19.13,20.81,01a59488o0501o,17.8670354161309,18.86665618095,0.1755,4.688262833177507,0.037000000000000005,59488.335833609424,26.286692553033355
59488.445474,17.302,0.043,436,19,o,0,1.09,8.6606,6.33106,9756.92,2925.01,3.6,3.27,-61.7,-0.442,19.11,20.76,01a59488o0515o,17.8670327282684,18.8666559162,0.1752,4.6632631903188475,0.043,59488.34228262495,26.123525724251877
59488.480652,17.351,0.035,416,14,o,0,1.58,8.65912,6.3304,9744.24,3034.05,2.97,2.72,-61.5,-0.47700000000000004,19.28,20.81,01a59488o0590o,17.8670194272205,18.86665447183,0.1739,4.712264973105123,0.035,59488.37746070177,26.347026752325153
59490.440052,17.402,0.033,398,13,o,0,1.17,8.57817,6.2935300000000005,8941.73,3658.31,2.12,1.97,46.4,-0.42100000000000004,19.5,20.6,02a59490o0533o,17.8667740430196,18.86657338452,0.1269,4.763304128964171,0.033,59490.33686211899,26.410912013506124
59490.443321000006,17.311,0.031,432,14,o,0,2.2,8.57803,6.29347,8922.39,3619.19,2.13,1.97,44.1,-0.428,19.54,20.61,02a59490o0540o,17.8667747088453,18.86657324819,0.1269,4.672304063732852,0.031,59490.340131115154,26.47879262861516
59490.44938,17.325,0.028999999999999998,426,13,o,0,1.56,8.57777,6.29335,8981.35,3696.06,2.12,1.98,47.2,-0.42200000000000004,19.51,20.63,02a59490o0553o,17.8667759957613,18.86657299551,0.1269,4.6863039364076045,0.028999999999999998,59490.34619010771,26.551201868453454
59490.483738,17.366,0.031,411,13,o,0,1.59,8.57633,6.2927,9002.2,3580.49,2.07,2.02,67.3,-0.431,19.5,20.61,02a59490o0627o,17.8667845725943,18.86657156239,0.1267,4.7273030589530265,0.031,59490.38054805818,26.47879262861516
59491.460674,17.328,0.031,425,13,o,0,1.39,8.53598,6.27426,9026.22,3620.53,2.14,1.96,45.1,-0.41700000000000004,19.51,20.61,02a59491o0574o,17.867114560164,18.8665306522,0.1334,4.68926766229553,0.031,59491.35748215233,26.47879262861516
59491.477747000004,17.245,0.027000000000000003,459,12,o,0,1.85,8.535260000000001,6.27393,9008.44,3583.26,2.07,1.97,60.3,-0.425,19.49,20.57,02a59491o0609o,17.8671242225408,18.86652993448,0.1338,4.6062665705899555,0.027000000000000003,59491.374555096525,26.628787452803373
59491.48155599999,17.285,0.03,443,13,o,0,1.81,8.5351,6.27386,9067.16,3661.66,2.09,1.99,43.1,-0.42200000000000004,19.5,20.6,02a59491o0616o,17.8671264497528,18.86652977435,0.1338,4.646266318337235,0.03,59491.37836408365,26.514393726401686
59491.48735,17.275,0.026000000000000002,447,12,o,0,2.28,8.53486,6.27375,9087.73,3547.0,2.05,1.96,50.2,-0.425,19.52,20.55,02a59491o0627o,17.8671298868384,18.86652953075,0.1339,4.636265928650287,0.026000000000000002,59491.38415806381,26.6697634932738
59492.379313,17.387,0.188,403,76,o,0,1.06,8.49811,6.256880000000001,1045.25,7439.16,2.93,2.55,-46.7,-0.47100000000000003,17.41,18.73,01a59492o0401o,17.8676938397523,18.86649189968,0.1569,4.748201721216166,0.188,59492.27611780669,24.521802240041644
59492.381154999995,17.277,0.12300000000000001,446,55,o,0,0.9,8.49804,6.25684,1025.42,7401.21,2.89,2.51,-46.0,-0.469,17.95,19.27,01a59492o0405o,17.8676951513969,18.8664918217,0.157,4.6382015707864,0.12300000000000001,59492.27795979911,24.982434084602346
59492.38484,17.472,0.18600000000000003,372,69,o,0,0.79,8.49788,6.2567699999999995,1084.73,7477.78,2.75,2.42,-47.4,-0.483,17.53,18.79,01a59492o0413o,17.8676977941363,18.8664916657,0.1571,4.833201267567716,0.18600000000000003,59492.28164478385,24.53341450265605
59494.394038,17.394000000000002,0.028999999999999998,400,12,o,0,1.59,8.41508,6.2186900000000005,1324.1,7052.85,2.15,2.04,-28.6,-0.433,19.52,20.75,02a59494o0338o,17.8698718873895,18.86640594648,0.239,4.754946930766344,0.028999999999999998,59494.290830227335,26.551201868453454
59494.429519000005,17.34,0.032,421,14,o,0,1.69,8.41359,6.21802,1346.19,7093.73,2.52,2.4,-36.8,-0.42,19.36,20.77,02a59494o0412o,17.869921374188,18.86640442092,0.2407,4.70094109293286,0.032,59494.32631094153,26.444321917401076
59494.439558000005,17.274,0.036000000000000004,447,16,o,0,0.91,8.41317,6.21782,9303.33,3550.31,2.92,2.87,58.9,-0.39399999999999996,19.21,20.77,02a59494o0433o,17.8699358049639,18.8664039892,0.2412,4.634939389060449,0.036000000000000004,59494.33634985818,26.316440611282623
59494.446438,17.348,0.033,418,14,o,0,1.79,8.41288,6.21769,9323.42,3433.54,2.61,2.55,31.0,-0.39799999999999996,19.33,20.75,02a59494o0448o,17.8699458031251,18.86640369332,0.2415,4.7089382081852165,0.033,59494.34322980043,26.410912013506124
59496.368212,17.422,0.04,390,16,o,0,1.0,8.33409,6.18123,3299.97,7144.69,2.87,2.68,-39.2,-0.457,19.24,20.66,01a59496o0381o,17.8732175147034,18.86632044025,0.335,4.782550263679662,0.04,59496.26498490461,26.202046884880936
59496.370978,17.314,0.034,431,15,o,0,1.17,8.333969999999999,6.18117,3280.04,7106.26,2.92,2.75,-44.4,-0.455,19.23,20.61,01a59496o0387o,17.8732228764537,18.86632031956,0.3351,4.674549626155308,0.034,59496.26775087363,26.378499570595203
59496.373739999995,17.480999999999998,0.042,369,15,o,0,1.44,8.33385,6.18112,3339.35,7182.92,2.91,2.75,-45.3,-0.45399999999999996,19.23,20.59,01a59496o0393o,17.8732282444992,18.86632019903,0.3353,4.841548987847908,0.042,59496.270512842624,26.14907363720609
59496.384142999996,17.445,0.044000000000000004,382,17,o,0,0.96,8.33342,6.18093,3358.62,7066.28,2.9,2.74,-40.6,-0.45399999999999996,19.2,20.58,01a59496o0415o,17.8732485898658,18.86631974507,0.3358,4.805546568279173,0.044000000000000004,59496.280915725125,26.098565171985374
59498.413480999996,17.522000000000002,0.04,356,14,o,0,1.42,8.25062,6.14243,9675.61,5306.3,2.31,2.05,38.6,-0.43200000000000005,19.49,20.62,02a59498o0296o,17.8779397447636,18.8662305149,0.4396,4.8819869713753565,0.04,59498.31022663127,26.202046884880936
59498.418623000005,17.462,0.037000000000000005,376,14,o,0,1.37,8.25041,6.14234,9655.52,5268.14,2.29,2.03,40.7,-0.434,19.53,20.71,02a59498o0307o,17.8779533437964,18.8662302871,0.4398,4.8219853458432915,0.037000000000000005,59498.315368552736,26.286692553033355
59498.421835,17.37,0.032,409,13,o,0,1.7,8.25028,6.14228,9714.89,5347.18,2.3,2.04,39.3,-0.429,19.51,20.73,02a59498o0314o,17.8779618636685,18.8662301448,0.44,4.729984327390653,0.032,59498.31858050353,26.444321917401076
59498.456288,17.4,0.031,398,12,o,0,1.67,8.24885,6.14162,9735.16,5232.08,2.25,2.07,38.8,-0.435,19.56,20.78,02a59498o0388o,17.878054449857,18.86622861821,0.4418,4.759973257530831,0.031,59498.35303296879,26.47879262861516
59500.34391799999,17.448,0.049,381,18,o,0,0.74,8.17253,6.1059,3584.61,7001.13,3.33,2.9,-17.0,-0.414,19.13,20.57,01a59500o0071o,17.8835673839755,18.86614438727,0.5399,4.807313453431,0.049,59500.240631128734,25.981706663129557
59500.346436,17.471,0.048,373,18,o,0,0.86,8.17243,6.10586,3565.14,6962.63,3.28,2.91,-26.0,-0.43700000000000006,19.11,20.57,01a59500o0076o,17.8835752606551,18.86614427413,0.54,4.830312510045191,0.048,59500.24314908325,26.004093769761873
59500.349197,17.394000000000002,0.046,400,18,o,0,0.86,8.17232,6.1058,3624.58,7039.09,3.18,2.85,-12.4,-0.428,19.12,20.57,01a59500o0082o,17.8835839106046,18.86614415008,0.5401,4.753311474023043,0.046,59500.24591003329,26.050302283996906
